Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Firefox 66.0,,2019-04-18 12:00:36,2019-04-18 12:00:37,0.228s,PASSED
"selenium.type(""id=initialInvestment"", ""23000"")",Firefox 66.0,,2019-04-18 12:00:37,2019-04-18 12:00:37,0.050s,PASSED
"selenium.type(""id=annualInvestments"", ""24000"")",Firefox 66.0,,2019-04-18 12:00:37,2019-04-18 12:00:37,0.047s,PASSED
"selenium.type(""id=inflationRate"", ""4"")",Firefox 66.0,,2019-04-18 12:00:37,2019-04-18 12:00:37,0.048s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::div[2]"")",Firefox 66.0,,2019-04-18 12:00:37,2019-04-18 12:00:38,0.727s,PASSED
"selenium.type(""id=taxRate"", ""3"")",Firefox 66.0,,2019-04-18 12:00:38,2019-04-18 12:00:38,0.051s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Tax Rate:'])[1]/following::label[1]"")",Firefox 66.0,,2019-04-18 12:00:38,2019-04-18 12:00:38,0.721s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Actual values'])[1]/following::label[1]"")",Firefox 66.0,,2019-04-18 12:00:38,2019-04-18 12:00:39,0.728s,PASSED
"selenium.click(""id=investment-return-calculate"")",Firefox 66.0,,2019-04-18 12:00:39,2019-04-18 12:00:40,0.734s,PASSED
"selenium.click(""id=investment-return-calculate"")",Firefox 66.0,,2019-04-18 12:00:40,2019-04-18 12:00:41,0.742s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/ProdMFCalculator.png"")",Firefox 66.0,,2019-04-18 12:00:41,2019-04-18 12:00:41,0.114s,PASSED
selenium.close(),Firefox 66.0,,2019-04-18 12:00:41,2019-04-18 12:00:41,0.465s,PASSED
,,,,,,
Test Cases/Prod_DividendReinvestment,Firefox 66.0,,2019-04-18 12:00:41,2019-04-18 12:00:41,0.156s,FAILED
"openBrowser(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Firefox 66.0,,2019-04-18 12:00:41,2019-04-18 12:00:41,0.063s,FAILED
