Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium.type(""id=numberOfYears"", ""3"")",Firefox 66.0,,2019-04-18 13:37:31,2019-04-18 13:37:31,0.045s,PASSED
"selenium.click(""id=numOfReinvestmentPerYear"")",Firefox 66.0,,2019-04-18 13:37:31,2019-04-18 13:37:32,0.238s,PASSED
"selenium.select(""id=numOfReinvestmentPerYear"", ""label=3"")",Firefox 66.0,,2019-04-18 13:37:32,2019-04-18 13:37:32,0.270s,PASSED
"selenium.click(""id=dividend-reinvestment-calculate"")",Firefox 66.0,,2019-04-18 13:37:32,2019-04-18 13:37:32,0.246s,PASSED
"selenium.click(""name=s"")",Firefox 66.0,,2019-04-18 13:37:32,2019-04-18 13:37:32,0.233s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/DRCalculator.png"")",Firefox 66.0,,2019-04-18 13:37:32,2019-04-18 13:37:33,0.133s,PASSED
selenium.close(),Firefox 66.0,,2019-04-18 13:37:33,2019-04-18 13:37:33,0.459s,PASSED
,,,,,,
Test Cases/MutualFundCalc,Firefox 66.0,,2019-04-18 13:37:33,2019-04-18 13:37:33,0.197s,FAILED
"openBrowser(""https://calc.crafton.ocweb.team/mutual-fund/"")",Firefox 66.0,,2019-04-18 13:37:33,2019-04-18 13:37:33,0.088s,FAILED
,,,,,,
Test Cases/Prod_DividendReinvestment,Firefox 66.0,,2019-04-18 13:37:33,2019-04-18 13:37:44,11.092s,PASSED
"openBrowser(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Firefox 66.0,,2019-04-18 13:37:33,2019-04-18 13:37:40,6.410s,PASSED
driver = getWebDriver(),Firefox 66.0,,2019-04-18 13:37:40,2019-04-18 13:37:40,0.001s,PASSED
"baseUrl = ""https://wealthyretirement.com/dividend-reinvestment-calculator/""",Firefox 66.0,,2019-04-18 13:37:40,2019-04-18 13:37:40,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Firefox 66.0,,2019-04-18 13:37:40,2019-04-18 13:37:40,0.014s,PASSED
"selenium.open(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Firefox 66.0,,2019-04-18 13:37:40,2019-04-18 13:37:41,1.239s,PASSED
"selenium.click(""id=initialNumberOfShares"")",Firefox 66.0,,2019-04-18 13:37:41,2019-04-18 13:37:41,0.407s,PASSED
"selenium.type(""id=initialNumberOfShares"", ""300"")",Firefox 66.0,,2019-04-18 13:37:41,2019-04-18 13:37:41,0.063s,PASSED
"selenium.click(""id=initialPriceOfShares"")",Firefox 66.0,,2019-04-18 13:37:41,2019-04-18 13:37:42,0.241s,PASSED
"selenium.type(""id=initialPriceOfShares"", ""200"")",Firefox 66.0,,2019-04-18 13:37:42,2019-04-18 13:37:42,0.052s,PASSED
"selenium.click(""id=annualDividend"")",Firefox 66.0,,2019-04-18 13:37:42,2019-04-18 13:37:42,0.239s,PASSED
"selenium.type(""id=annualDividend"", ""30,000"")",Firefox 66.0,,2019-04-18 13:37:42,2019-04-18 13:37:42,0.049s,PASSED
"selenium.click(""id=dividendAnnualGrowthRate"")",Firefox 66.0,,2019-04-18 13:37:42,2019-04-18 13:37:42,0.241s,PASSED
"selenium.type(""id=dividendAnnualGrowthRate"", ""4"")",Firefox 66.0,,2019-04-18 13:37:42,2019-04-18 13:37:42,0.053s,PASSED
"selenium.click(""id=stockPriceAnnualGrowthRate"")",Firefox 66.0,,2019-04-18 13:37:42,2019-04-18 13:37:43,0.236s,PASSED
"selenium.type(""id=stockPriceAnnualGrowthRate"", ""5"")",Firefox 66.0,,2019-04-18 13:37:43,2019-04-18 13:37:43,0.050s,PASSED
"selenium.click(""id=numberOfYears"")",Firefox 66.0,,2019-04-18 13:37:43,2019-04-18 13:37:43,0.231s,PASSED
"selenium.type(""id=numberOfYears"", ""2"")",Firefox 66.0,,2019-04-18 13:37:43,2019-04-18 13:37:43,0.044s,PASSED
"selenium.click(""id=numOfReinvestmentPerYear"")",Firefox 66.0,,2019-04-18 13:37:43,2019-04-18 13:37:43,0.244s,PASSED
"selenium.select(""id=numOfReinvestmentPerYear"", ""label=3"")",Firefox 66.0,,2019-04-18 13:37:43,2019-04-18 13:37:43,0.276s,PASSED
"selenium.click(""id=dividend-reinvestment-calculate"")",Firefox 66.0,,2019-04-18 13:37:43,2019-04-18 13:37:44,0.292s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/ProdDRCalculator.png"")",Firefox 66.0,,2019-04-18 13:37:44,2019-04-18 13:37:44,0.145s,PASSED
selenium.close(),Firefox 66.0,,2019-04-18 13:37:44,2019-04-18 13:37:44,0.452s,PASSED
