Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium.click(""id=initialPriceOfShares"")",Firefox 66.0,,2019-04-18 13:39:12,2019-04-18 13:39:13,0.271s,PASSED
"selenium.type(""id=initialPriceOfShares"", ""200"")",Firefox 66.0,,2019-04-18 13:39:13,2019-04-18 13:39:13,0.049s,PASSED
"selenium.click(""id=annualDividend"")",Firefox 66.0,,2019-04-18 13:39:13,2019-04-18 13:39:13,0.235s,PASSED
"selenium.type(""id=annualDividend"", ""30,000"")",Firefox 66.0,,2019-04-18 13:39:13,2019-04-18 13:39:13,0.046s,PASSED
"selenium.click(""id=dividendAnnualGrowthRate"")",Firefox 66.0,,2019-04-18 13:39:13,2019-04-18 13:39:13,0.235s,PASSED
"selenium.type(""id=dividendAnnualGrowthRate"", ""4"")",Firefox 66.0,,2019-04-18 13:39:13,2019-04-18 13:39:13,0.051s,PASSED
"selenium.click(""id=stockPriceAnnualGrowthRate"")",Firefox 66.0,,2019-04-18 13:39:13,2019-04-18 13:39:14,0.240s,PASSED
"selenium.type(""id=stockPriceAnnualGrowthRate"", ""5"")",Firefox 66.0,,2019-04-18 13:39:14,2019-04-18 13:39:14,0.050s,PASSED
"selenium.click(""id=numberOfYears"")",Firefox 66.0,,2019-04-18 13:39:14,2019-04-18 13:39:14,0.239s,PASSED
"selenium.type(""id=numberOfYears"", ""2"")",Firefox 66.0,,2019-04-18 13:39:14,2019-04-18 13:39:14,0.049s,PASSED
"selenium.click(""id=numOfReinvestmentPerYear"")",Firefox 66.0,,2019-04-18 13:39:14,2019-04-18 13:39:14,0.240s,PASSED
"selenium.select(""id=numOfReinvestmentPerYear"", ""label=3"")",Firefox 66.0,,2019-04-18 13:39:14,2019-04-18 13:39:14,0.279s,PASSED
"selenium.click(""id=dividend-reinvestment-calculate"")",Firefox 66.0,,2019-04-18 13:39:14,2019-04-18 13:39:15,0.265s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/ProdDRCalculator.png"")",Firefox 66.0,,2019-04-18 13:39:15,2019-04-18 13:39:15,0.157s,PASSED
selenium.close(),Firefox 66.0,,2019-04-18 13:39:15,2019-04-18 13:39:15,0.446s,PASSED
