Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
OnlyProdWealthyRetirement,,,2019-04-25 09:50:45,2019-04-25 09:50:46,1.449s,FAILED
,,,,,,
Test Cases/Prod_DividendReinvestment,,,2019-04-25 09:50:45,2019-04-25 09:50:46,1.283s,FAILED
"openBrowser(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",,,2019-04-25 09:50:45,2019-04-25 09:50:46,1.042s,FAILED
