Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium.click(""id=years"")",Chrome 73.0.3683.103,,2019-04-18 11:07:50,2019-04-18 11:07:50,0.084s,PASSED
"selenium.type(""id=years"", ""45"")",Chrome 73.0.3683.103,,2019-04-18 11:07:50,2019-04-18 11:07:50,0.044s,PASSED
"selenium.click(""id=rateOfReturn"")",Chrome 73.0.3683.103,,2019-04-18 11:07:50,2019-04-18 11:07:50,0.053s,PASSED
"selenium.type(""id=rateOfReturn"", ""5"")",Chrome 73.0.3683.103,,2019-04-18 11:07:50,2019-04-18 11:07:51,0.079s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.064s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.040s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.045s,PASSED
"selenium.type(""id=initialInvestment"", ""500000"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.053s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Initial Investment:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.063s,PASSED
"selenium.type(""id=annualInvestments"", ""2000"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.064s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Annual Investments:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.062s,PASSED
"selenium.type(""id=inflationRate"", ""2"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.052s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.054s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::label[1]"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.062s,PASSED
"selenium.type(""id=taxRate"", ""34"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.050s,PASSED
"selenium.click(""id=investment-return-calculate"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.125s,PASSED
"selenium.click(""name=s"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:51,0.079s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/MFCalculator.png"")",Chrome 73.0.3683.103,,2019-04-18 11:07:51,2019-04-18 11:07:52,0.433s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-18 11:07:52,2019-04-18 11:07:52,0.088s,PASSED
