Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Calculators,Chrome 73.0.3683.103,,2019-04-18 11:09:45,2019-04-18 11:10:01,15.666s,ERROR
,,,,,,
Test Cases/DividendReinvestmentCalc,Chrome 73.0.3683.103,,2019-04-18 11:09:45,2019-04-18 11:09:50,5.037s,PASSED
"openBrowser(""https://calc.crafton.ocweb.team/dividend-reinvestment/"")",Chrome 73.0.3683.103,,2019-04-18 11:09:45,2019-04-18 11:09:48,2.579s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 11:09:48,2019-04-18 11:09:48,0.007s,PASSED
"baseUrl = ""https://calc.crafton.ocweb.team/dividend-reinvestment/""",Chrome 73.0.3683.103,,2019-04-18 11:09:48,2019-04-18 11:09:48,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 11:09:48,2019-04-18 11:09:48,0.060s,PASSED
"selenium.open(""https://calc.crafton.ocweb.team/dividend-reinvestment/"")",Chrome 73.0.3683.103,,2019-04-18 11:09:48,2019-04-18 11:09:48,0.266s,PASSED
"selenium.click(""id=initialNumberOfShares"")",Chrome 73.0.3683.103,,2019-04-18 11:09:48,2019-04-18 11:09:48,0.087s,PASSED
"selenium.type(""id=initialNumberOfShares"", ""200"")",Chrome 73.0.3683.103,,2019-04-18 11:09:48,2019-04-18 11:09:49,0.049s,PASSED
"selenium.click(""id=initialPriceOfShares"")",Chrome 73.0.3683.103,,2019-04-18 11:09:49,2019-04-18 11:09:49,0.052s,PASSED
"selenium.type(""id=initialPriceOfShares"", ""234"")",Chrome 73.0.3683.103,,2019-04-18 11:09:49,2019-04-18 11:09:49,0.042s,PASSED
"selenium.click(""id=annualDividend"")",Chrome 73.0.3683.103,,2019-04-18 11:09:49,2019-04-18 11:09:49,0.076s,PASSED
"selenium.type(""id=annualDividend"", ""23432"")",Chrome 73.0.3683.103,,2019-04-18 11:09:49,2019-04-18 11:09:49,0.041s,PASSED
"selenium.click(""id=dividendAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 11:09:49,2019-04-18 11:09:49,0.050s,PASSED
"selenium.type(""id=dividendAnnualGrowthRate"", ""43"")",Chrome 73.0.3683.103,,2019-04-18 11:09:49,2019-04-18 11:09:49,0.049s,PASSED
