Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::div[2]"")",Firefox 66.0,,2019-04-18 12:03:33,2019-04-18 12:03:34,0.728s,PASSED
"selenium.type(""id=taxRate"", ""3"")",Firefox 66.0,,2019-04-18 12:03:34,2019-04-18 12:03:34,0.053s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Tax Rate:'])[1]/following::label[1]"")",Firefox 66.0,,2019-04-18 12:03:34,2019-04-18 12:03:34,0.734s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Actual values'])[1]/following::label[1]"")",Firefox 66.0,,2019-04-18 12:03:34,2019-04-18 12:03:35,0.727s,PASSED
"selenium.click(""id=investment-return-calculate"")",Firefox 66.0,,2019-04-18 12:03:35,2019-04-18 12:03:36,0.743s,PASSED
"selenium.click(""id=investment-return-calculate"")",Firefox 66.0,,2019-04-18 12:03:36,2019-04-18 12:03:37,0.743s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/ProdMFCalculator.png"")",Firefox 66.0,,2019-04-18 12:03:37,2019-04-18 12:03:37,0.111s,PASSED
selenium.close(),Firefox 66.0,,2019-04-18 12:03:37,2019-04-18 12:03:37,0.470s,PASSED
,,,,,,
Test Cases/Prod_DividendReinvestment,Firefox 66.0,,2019-04-18 12:03:37,2019-04-18 12:03:37,0.157s,FAILED
"openBrowser(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Firefox 66.0,,2019-04-18 12:03:37,2019-04-18 12:03:37,0.062s,FAILED
