Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 11:59:48,2019-04-18 11:59:48,0.056s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::label[1]"")",Chrome 73.0.3683.103,,2019-04-18 11:59:48,2019-04-18 11:59:48,0.064s,PASSED
"selenium.type(""id=taxRate"", ""34"")",Chrome 73.0.3683.103,,2019-04-18 11:59:48,2019-04-18 11:59:48,0.051s,PASSED
"selenium.click(""id=investment-return-calculate"")",Chrome 73.0.3683.103,,2019-04-18 11:59:48,2019-04-18 11:59:48,0.149s,PASSED
"selenium.click(""name=s"")",Chrome 73.0.3683.103,,2019-04-18 11:59:48,2019-04-18 11:59:48,0.073s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/MFCalculator.png"")",Chrome 73.0.3683.103,,2019-04-18 11:59:48,2019-04-18 11:59:48,0.452s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-18 11:59:48,2019-04-18 11:59:48,0.087s,PASSED
,,,,,,
Test Cases/Prod_MutualFund,Chrome 73.0.3683.103,,2019-04-18 11:59:48,2019-04-18 11:59:58,9.648s,ERROR
"openBrowser(""https://wealthyretirement.com/mutual-fund-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 11:59:49,2019-04-18 11:59:57,7.997s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 11:59:57,2019-04-18 11:59:57,0.000s,PASSED
"baseUrl = ""https://wealthyretirement.com/mutual-fund-calculator/""",Chrome 73.0.3683.103,,2019-04-18 11:59:57,2019-04-18 11:59:57,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 11:59:57,2019-04-18 11:59:57,0.012s,PASSED
"selenium.open(""https://wealthyretirement.com/mutual-fund-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 11:59:57,2019-04-18 11:59:58,1.469s,PASSED
"selenium.selectFrame(""index=0"")",Chrome 73.0.3683.103,,2019-04-18 11:59:58,2019-04-18 11:59:58,0.018s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Investment Return Calculator'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 11:59:58,2019-04-18 11:59:58,0.042s,ERROR
,,,,,,
Test Cases/Prod_DividendReinvestment,Chrome 73.0.3683.103,,2019-04-18 11:59:58,2019-04-18 12:00:05,7.213s,PASSED
"openBrowser(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 11:59:58,2019-04-18 12:00:02,3.662s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 12:00:02,2019-04-18 12:00:02,0.000s,PASSED
"baseUrl = ""https://wealthyretirement.com/dividend-reinvestment-calculator/""",Chrome 73.0.3683.103,,2019-04-18 12:00:02,2019-04-18 12:00:02,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 12:00:02,2019-04-18 12:00:02,0.021s,PASSED
"selenium.open(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 12:00:02,2019-04-18 12:00:03,1.518s,PASSED
"selenium.click(""id=initialNumberOfShares"")",Chrome 73.0.3683.103,,2019-04-18 12:00:03,2019-04-18 12:00:04,0.078s,PASSED
"selenium.type(""id=initialNumberOfShares"", ""300"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.051s,PASSED
"selenium.click(""id=initialPriceOfShares"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.051s,PASSED
"selenium.type(""id=initialPriceOfShares"", ""200"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.038s,PASSED
"selenium.click(""id=annualDividend"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.047s,PASSED
"selenium.type(""id=annualDividend"", ""30,000"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.037s,PASSED
"selenium.click(""id=dividendAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.051s,PASSED
"selenium.type(""id=dividendAnnualGrowthRate"", ""4"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.039s,PASSED
"selenium.click(""id=stockPriceAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.050s,PASSED
"selenium.type(""id=stockPriceAnnualGrowthRate"", ""5"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.039s,PASSED
"selenium.click(""id=numberOfYears"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.050s,PASSED
"selenium.type(""id=numberOfYears"", ""2"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.039s,PASSED
"selenium.click(""id=numOfReinvestmentPerYear"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.071s,PASSED
"selenium.select(""id=numOfReinvestmentPerYear"", ""label=3"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:04,0.332s,PASSED
"selenium.click(""id=dividend-reinvestment-calculate"")",Chrome 73.0.3683.103,,2019-04-18 12:00:04,2019-04-18 12:00:05,0.305s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/ProdDRCalculator.png"")",Chrome 73.0.3683.103,,2019-04-18 12:00:05,2019-04-18 12:00:05,0.511s,PASSED
selenium.close(),Chrome 73.0.3683.103,,2019-04-18 12:00:05,2019-04-18 12:00:05,0.112s,PASSED
