Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium.type(""id=dividendAnnualGrowthRate"", ""43"")",Chrome 73.0.3683.103,,2019-04-18 12:42:03,2019-04-18 12:42:03,0.038s,PASSED
"selenium.click(""id=stockPriceAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 12:42:03,2019-04-18 12:42:03,0.047s,PASSED
"selenium.type(""id=stockPriceAnnualGrowthRate"", ""23"")",Chrome 73.0.3683.103,,2019-04-18 12:42:03,2019-04-18 12:42:03,0.041s,PASSED
"selenium.click(""id=numberOfYears"")",Chrome 73.0.3683.103,,2019-04-18 12:42:03,2019-04-18 12:42:03,0.047s,PASSED
"selenium.type(""id=numberOfYears"", ""3"")",Chrome 73.0.3683.103,,2019-04-18 12:42:03,2019-04-18 12:42:03,0.038s,PASSED
"selenium.click(""id=numOfReinvestmentPerYear"")",Chrome 73.0.3683.103,,2019-04-18 12:42:03,2019-04-18 12:42:03,0.077s,PASSED
"selenium.select(""id=numOfReinvestmentPerYear"", ""label=3"")",Chrome 73.0.3683.103,,2019-04-18 12:42:03,2019-04-18 12:42:03,0.333s,PASSED
"selenium.click(""id=dividend-reinvestment-calculate"")",Chrome 73.0.3683.103,,2019-04-18 12:42:03,2019-04-18 12:42:03,0.297s,PASSED
"selenium.click(""name=s"")",Chrome 73.0.3683.103,,2019-04-18 12:42:03,2019-04-18 12:42:04,0.063s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/DRCalculator.png"")",Chrome 73.0.3683.103,,2019-04-18 12:42:04,2019-04-18 12:42:04,0.434s,PASSED
selenium.close(),Chrome 73.0.3683.103,,2019-04-18 12:42:04,2019-04-18 12:42:04,0.114s,PASSED
,,,,,,
Test Cases/MutualFundCalc,Chrome 73.0.3683.103,,2019-04-18 12:42:04,2019-04-18 12:42:08,3.959s,PASSED
"openBrowser(""https://calc.crafton.ocweb.team/mutual-fund/"")",Chrome 73.0.3683.103,,2019-04-18 12:42:04,2019-04-18 12:42:06,1.920s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 12:42:06,2019-04-18 12:42:06,0.001s,PASSED
"baseUrl = ""https://calc.crafton.ocweb.team/mutual-fund/""",Chrome 73.0.3683.103,,2019-04-18 12:42:06,2019-04-18 12:42:06,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 12:42:06,2019-04-18 12:42:06,0.013s,PASSED
"selenium.open(""https://calc.crafton.ocweb.team/mutual-fund/"")",Chrome 73.0.3683.103,,2019-04-18 12:42:06,2019-04-18 12:42:06,0.336s,PASSED
"selenium.click(""id=years"")",Chrome 73.0.3683.103,,2019-04-18 12:42:06,2019-04-18 12:42:07,0.087s,PASSED
"selenium.type(""id=years"", ""45"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.048s,PASSED
"selenium.click(""id=rateOfReturn"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.084s,PASSED
"selenium.type(""id=rateOfReturn"", ""5"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.049s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.062s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.035s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.037s,PASSED
"selenium.type(""id=initialInvestment"", ""500000"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.049s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Initial Investment:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.057s,PASSED
"selenium.type(""id=annualInvestments"", ""2000"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.057s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Annual Investments:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.054s,PASSED
"selenium.type(""id=inflationRate"", ""2"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.048s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.053s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::label[1]"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.066s,PASSED
"selenium.type(""id=taxRate"", ""34"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.048s,PASSED
"selenium.click(""id=investment-return-calculate"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:07,0.131s,PASSED
"selenium.click(""name=s"")",Chrome 73.0.3683.103,,2019-04-18 12:42:07,2019-04-18 12:42:08,0.079s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/MFCalculator.png"")",Chrome 73.0.3683.103,,2019-04-18 12:42:08,2019-04-18 12:42:08,0.446s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-18 12:42:08,2019-04-18 12:42:08,0.087s,PASSED
,,,,,,
Test Cases/Prod_MutualFund,Chrome 73.0.3683.103,,2019-04-18 12:42:08,2019-04-18 12:42:14,5.588s,ERROR
"openBrowser(""https://wealthyretirement.com/mutual-fund-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 12:42:08,2019-04-18 12:42:12,3.728s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 12:42:12,2019-04-18 12:42:12,0.000s,PASSED
"baseUrl = ""https://wealthyretirement.com/mutual-fund-calculator/""",Chrome 73.0.3683.103,,2019-04-18 12:42:12,2019-04-18 12:42:12,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 12:42:12,2019-04-18 12:42:12,0.011s,PASSED
"selenium.open(""https://wealthyretirement.com/mutual-fund-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 12:42:12,2019-04-18 12:42:14,1.676s,PASSED
"selenium.selectFrame(""index=0"")",Chrome 73.0.3683.103,,2019-04-18 12:42:14,2019-04-18 12:42:14,0.017s,PASSED
"selenium.click(""id=years"")",Chrome 73.0.3683.103,,2019-04-18 12:42:14,2019-04-18 12:42:14,0.046s,ERROR
,,,,,,
Test Cases/Prod_DividendReinvestment,Chrome 73.0.3683.103,,2019-04-18 12:42:14,2019-04-18 12:42:21,6.960s,PASSED
"openBrowser(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 12:42:14,2019-04-18 12:42:17,3.484s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 12:42:17,2019-04-18 12:42:17,0.000s,PASSED
"baseUrl = ""https://wealthyretirement.com/dividend-reinvestment-calculator/""",Chrome 73.0.3683.103,,2019-04-18 12:42:17,2019-04-18 12:42:17,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 12:42:17,2019-04-18 12:42:17,0.020s,PASSED
"selenium.open(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 12:42:17,2019-04-18 12:42:19,1.446s,PASSED
"selenium.click(""id=initialNumberOfShares"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.085s,PASSED
"selenium.type(""id=initialNumberOfShares"", ""300"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.041s,PASSED
"selenium.click(""id=initialPriceOfShares"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.051s,PASSED
"selenium.type(""id=initialPriceOfShares"", ""200"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.040s,PASSED
"selenium.click(""id=annualDividend"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.048s,PASSED
"selenium.type(""id=annualDividend"", ""30,000"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.039s,PASSED
"selenium.click(""id=dividendAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.053s,PASSED
"selenium.type(""id=dividendAnnualGrowthRate"", ""4"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.040s,PASSED
"selenium.click(""id=stockPriceAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.049s,PASSED
"selenium.type(""id=stockPriceAnnualGrowthRate"", ""5"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.036s,PASSED
"selenium.click(""id=numberOfYears"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.048s,PASSED
"selenium.type(""id=numberOfYears"", ""2"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.039s,PASSED
"selenium.click(""id=numOfReinvestmentPerYear"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:19,0.079s,PASSED
"selenium.select(""id=numOfReinvestmentPerYear"", ""label=3"")",Chrome 73.0.3683.103,,2019-04-18 12:42:19,2019-04-18 12:42:20,0.335s,PASSED
"selenium.click(""id=dividend-reinvestment-calculate"")",Chrome 73.0.3683.103,,2019-04-18 12:42:20,2019-04-18 12:42:20,0.307s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/ProdDRCalculator.png"")",Chrome 73.0.3683.103,,2019-04-18 12:42:20,2019-04-18 12:42:21,0.497s,PASSED
selenium.close(),Chrome 73.0.3683.103,,2019-04-18 12:42:21,2019-04-18 12:42:21,0.114s,PASSED
