Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Calculators,Chrome 73.0.3683.103,,2019-04-18 12:05:10,2019-04-18 12:05:32,22.216s,ERROR
,,,,,,
Test Cases/DividendReinvestmentCalc,Chrome 73.0.3683.103,,2019-04-18 12:05:10,2019-04-18 12:05:16,5.429s,PASSED
"openBrowser(""https://calc.crafton.ocweb.team/dividend-reinvestment/"")",Chrome 73.0.3683.103,,2019-04-18 12:05:11,2019-04-18 12:05:14,2.974s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.006s,PASSED
"baseUrl = ""https://calc.crafton.ocweb.team/dividend-reinvestment/""",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.061s,PASSED
"selenium.open(""https://calc.crafton.ocweb.team/dividend-reinvestment/"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.227s,PASSED
"selenium.click(""id=initialNumberOfShares"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.090s,PASSED
"selenium.type(""id=initialNumberOfShares"", ""200"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.050s,PASSED
"selenium.click(""id=initialPriceOfShares"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.055s,PASSED
"selenium.type(""id=initialPriceOfShares"", ""234"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.070s,PASSED
"selenium.click(""id=annualDividend"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.049s,PASSED
"selenium.type(""id=annualDividend"", ""23432"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.043s,PASSED
"selenium.click(""id=dividendAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.052s,PASSED
"selenium.type(""id=dividendAnnualGrowthRate"", ""43"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.040s,PASSED
"selenium.click(""id=stockPriceAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.057s,PASSED
"selenium.type(""id=stockPriceAnnualGrowthRate"", ""23"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.038s,PASSED
"selenium.click(""id=numberOfYears"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.048s,PASSED
"selenium.type(""id=numberOfYears"", ""3"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:14,0.038s,PASSED
"selenium.click(""id=numOfReinvestmentPerYear"")",Chrome 73.0.3683.103,,2019-04-18 12:05:14,2019-04-18 12:05:15,0.075s,PASSED
"selenium.select(""id=numOfReinvestmentPerYear"", ""label=3"")",Chrome 73.0.3683.103,,2019-04-18 12:05:15,2019-04-18 12:05:15,0.332s,PASSED
"selenium.click(""id=dividend-reinvestment-calculate"")",Chrome 73.0.3683.103,,2019-04-18 12:05:15,2019-04-18 12:05:15,0.295s,PASSED
"selenium.click(""name=s"")",Chrome 73.0.3683.103,,2019-04-18 12:05:15,2019-04-18 12:05:15,0.061s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/DRCalculator.png"")",Chrome 73.0.3683.103,,2019-04-18 12:05:15,2019-04-18 12:05:16,0.430s,PASSED
selenium.close(),Chrome 73.0.3683.103,,2019-04-18 12:05:16,2019-04-18 12:05:16,0.118s,PASSED
,,,,,,
Test Cases/MutualFundCalc,Chrome 73.0.3683.103,,2019-04-18 12:05:16,2019-04-18 12:05:20,3.937s,PASSED
"openBrowser(""https://calc.crafton.ocweb.team/mutual-fund/"")",Chrome 73.0.3683.103,,2019-04-18 12:05:16,2019-04-18 12:05:18,1.870s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:18,0.001s,PASSED
"baseUrl = ""https://calc.crafton.ocweb.team/mutual-fund/""",Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:18,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:18,0.011s,PASSED
"selenium.open(""https://calc.crafton.ocweb.team/mutual-fund/"")",Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:18,0.339s,PASSED
"selenium.click(""id=years"")",Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:18,0.087s,PASSED
"selenium.type(""id=years"", ""45"")",Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:18,0.047s,PASSED
"selenium.click(""id=rateOfReturn"")",Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:18,0.084s,PASSED
"selenium.type(""id=rateOfReturn"", ""5"")",Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:18,0.047s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:18,0.062s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:18,0.036s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:05:18,2019-04-18 12:05:19,0.037s,PASSED
"selenium.type(""id=initialInvestment"", ""500000"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:19,0.049s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Initial Investment:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:19,0.053s,PASSED
"selenium.type(""id=annualInvestments"", ""2000"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:19,0.048s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Annual Investments:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:19,0.057s,PASSED
"selenium.type(""id=inflationRate"", ""2"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:19,0.058s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:19,0.054s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::label[1]"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:19,0.066s,PASSED
"selenium.type(""id=taxRate"", ""34"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:19,0.051s,PASSED
"selenium.click(""id=investment-return-calculate"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:19,0.136s,PASSED
"selenium.click(""name=s"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:19,0.074s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/MFCalculator.png"")",Chrome 73.0.3683.103,,2019-04-18 12:05:19,2019-04-18 12:05:20,0.467s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-18 12:05:20,2019-04-18 12:05:20,0.087s,PASSED
,,,,,,
Test Cases/Prod_MutualFund,Chrome 73.0.3683.103,,2019-04-18 12:05:20,2019-04-18 12:05:25,5.574s,ERROR
"openBrowser(""https://wealthyretirement.com/mutual-fund-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 12:05:20,2019-04-18 12:05:24,3.784s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 12:05:24,2019-04-18 12:05:24,0.001s,PASSED
"baseUrl = ""https://wealthyretirement.com/mutual-fund-calculator/""",Chrome 73.0.3683.103,,2019-04-18 12:05:24,2019-04-18 12:05:24,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 12:05:24,2019-04-18 12:05:24,0.012s,PASSED
"selenium.open(""https://wealthyretirement.com/mutual-fund-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 12:05:24,2019-04-18 12:05:25,1.614s,PASSED
"selenium.selectFrame(""index=0"")",Chrome 73.0.3683.103,,2019-04-18 12:05:25,2019-04-18 12:05:25,0.017s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Investment Return Calculator'])[1]/following::div[2]"")",Chrome 73.0.3683.103,,2019-04-18 12:05:25,2019-04-18 12:05:25,0.043s,ERROR
,,,,,,
Test Cases/Prod_DividendReinvestment,Chrome 73.0.3683.103,,2019-04-18 12:05:25,2019-04-18 12:05:32,7.081s,PASSED
